req_ts,unique_id,railroad,origination_time,trip_id,train_no,route,direction,stop,scheduled_arrival_time,arrival_time,scheduled_departure_time,departure_time,schedule_relationship,trip_schedule_relationship,inferred_from_schedule
1785605640,MBTA|20260801|5041|NorthBase-825503-5041,MBTA,1785601800,NorthBase-825503-5041,5041,Newburyport/Rockport Line,Outbound,West Gloucester,1785605220,1785605616,1785605220,1785605666,SCHEDULED,SCHEDULED,False
1785606060,MBTA|20260801|5041|NorthBase-825503-5041,MBTA,1785601800,NorthBase-825503-5041,5041,Newburyport/Rockport Line,Outbound,Gloucester,1785605580,1785605962,1785605580,1785605962,SCHEDULED,SCHEDULED,False
1785606000,MBTA|20260801|5041|NorthBase-825503-5041,MBTA,1785601800,NorthBase-825503-5041,5041,Newburyport/Rockport Line,Outbound,Rockport,1785606300,1785606512,1785606300,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,South Station,1785602820,1785602820,1785602820,1785602820,SCHEDULED,SCHEDULED,True
1785603420,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,Newmarket,1785603300,1785603382,1785603300,1785603382,SCHEDULED,SCHEDULED,False
1785603540,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,Uphams Corner,1785603420,1785603506,1785603420,1785603506,SCHEDULED,SCHEDULED,False
1785603750,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,Four Corners/Geneva,1785603600,1785603692,1785603600,1785603692,SCHEDULED,SCHEDULED,False
1785603900,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,Talbot Avenue,1785603780,1785603903,1785603780,1785603903,SCHEDULED,SCHEDULED,False
1785604050,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,Morton Street,1785603960,1785604008,1785603960,1785604008,SCHEDULED,SCHEDULED,False
1785604230,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,Blue Hill Avenue,1785604080,1785604188,1785604080,1785604188,SCHEDULED,SCHEDULED,False
1785604440,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,Fairmount,1785604260,1785604376,1785604260,1785604376,SCHEDULED,SCHEDULED,False
1785604560,MBTA|20260801|6643|SouthBase-830377-6643,MBTA,1785602820,SouthBase-830377-6643,6643,Fairmount Line,Outbound,Readville,1785604620,1785604566,1785604620,,SCHEDULED,SCHEDULED,False
1785603150,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Haverhill,1785603000,,1785603000,1785603105,SCHEDULED,SCHEDULED,False
1785603240,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Bradford,1785603120,1785603199,1785603120,1785603199,SCHEDULED,SCHEDULED,False
1785603750,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Lawrence,1785603540,1785603715,1785603540,1785603715,SCHEDULED,SCHEDULED,False
1785604200,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Andover,1785603960,1785604146,1785603960,1785604146,SCHEDULED,SCHEDULED,False
1785604440,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Ballardvale,1785604260,1785604394,1785604260,1785604394,SCHEDULED,SCHEDULED,False
1785604770,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,North Wilmington,1785604680,1785604746,1785604680,1785604746,SCHEDULED,SCHEDULED,False
1785605160,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Reading,1785605100,1785605138,1785605100,1785605138,SCHEDULED,SCHEDULED,False
1785605520,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Wakefield,1785605460,1785605493,1785605460,1785605493,SCHEDULED,SCHEDULED,False
1785605730,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Greenwood,1785605640,1785605698,1785605640,1785605698,SCHEDULED,SCHEDULED,False
1785605880,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Melrose Highlands,1785605760,1785605851,1785605760,1785605851,SCHEDULED,SCHEDULED,False
1785606060,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Melrose/Cedar Park,1785605880,1785606006,1785605880,1785606006,SCHEDULED,SCHEDULED,False
1785606090,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Wyoming Hill,1785606000,1785606114,1785606000,1785606114,SCHEDULED,SCHEDULED,False
1785606270,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Oak Grove,1785606180,1785606232,1785606180,1785606232,SCHEDULED,SCHEDULED,False
1785606420,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,Malden Center,1785606300,1785606319,1785606300,1785606319,SCHEDULED,SCHEDULED,False
1785606990,MBTA|20260801|5242|NorthBase-825537-5242,MBTA,1785603000,NorthBase-825537-5242,5242,Haverhill Line,Inbound,North Station,1785607200,1785607010,1785607200,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,South Station,1785603600,1785603600,1785603600,1785603600,SCHEDULED,SCHEDULED,True
1785604830,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Back Bay,1785604020,1785604652,1785604020,1785604702,SCHEDULED,SCHEDULED,False
1785605250,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Lansdowne,1785604260,1785605226,1785604260,1785605226,SCHEDULED,SCHEDULED,False
1785605520,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Boston Landing,1785604560,1785605501,1785604560,1785605501,SCHEDULED,SCHEDULED,False
1785605850,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Newtonville,1785604920,1785605825,1785604920,1785605825,SCHEDULED,SCHEDULED,False
1785606060,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,West Newton,1785605100,1785606040,1785605100,1785606040,SCHEDULED,SCHEDULED,False
1785606270,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Auburndale,1785605280,1785606250,1785605280,1785606250,SCHEDULED,SCHEDULED,False
1785606480,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Wellesley Farms,1785605520,1785606460,1785605520,1785606460,SCHEDULED,SCHEDULED,False
1785606660,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Wellesley Hills,1785605700,1785606641,1785605700,1785606641,SCHEDULED,SCHEDULED,False
1785606870,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Wellesley Square,1785605940,1785606851,1785605940,1785606851,SCHEDULED,SCHEDULED,False
1785607170,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Natick Center,1785606240,1785607151,1785606240,1785607151,SCHEDULED,SCHEDULED,False
1785607410,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,West Natick,1785606540,1785607390,1785606540,1785607390,SCHEDULED,SCHEDULED,False
1785607680,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Framingham,1785606780,1785607661,1785606780,1785607661,SCHEDULED,SCHEDULED,False
1785608040,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Ashland,1785607140,1785608021,1785607140,1785608021,SCHEDULED,SCHEDULED,False
1785608280,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Southborough,1785607380,1785608261,1785607380,1785608261,SCHEDULED,SCHEDULED,False
1785608790,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Westborough,1785607920,1785608770,1785607920,1785608770,SCHEDULED,SCHEDULED,False
1785609060,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Grafton,1785608220,1785609026,1785608220,1785609026,SCHEDULED,SCHEDULED,False
1785609900,MBTA|20260801|5541|SouthBase-824339-5541,MBTA,1785603600,SouthBase-824339-5541,5541,Framingham/Worcester Line,Outbound,Worcester,1785609180,1785609791,1785609180,,SCHEDULED,SCHEDULED,False
1785603870,MBTA|20260801|6650|SouthBase-830420-6650,MBTA,1785603780,SouthBase-830420-6650,6650,Fairmount Line,Inbound,Fairmount,1785603780,,1785603780,1785603846,SCHEDULED,SCHEDULED,False
1785604080,MBTA|20260801|6650|SouthBase-830420-6650,MBTA,1785603780,SouthBase-830420-6650,6650,Fairmount Line,Inbound,Blue Hill Avenue,1785603960,1785604055,1785603960,1785604055,SCHEDULED,SCHEDULED,False
1785604230,MBTA|20260801|6650|SouthBase-830420-6650,MBTA,1785603780,SouthBase-830420-6650,6650,Fairmount Line,Inbound,Morton Street,1785604080,1785604204,1785604080,1785604204,SCHEDULED,SCHEDULED,False
1785604320,MBTA|20260801|6650|SouthBase-830420-6650,MBTA,1785603780,SouthBase-830420-6650,6650,Fairmount Line,Inbound,Talbot Avenue,1785604260,1785604297,1785604260,1785604347,SCHEDULED,SCHEDULED,False
1785604560,MBTA|20260801|6650|SouthBase-830420-6650,MBTA,1785603780,SouthBase-830420-6650,6650,Fairmount Line,Inbound,Four Corners/Geneva,1785604440,1785604525,1785604440,1785604525,SCHEDULED,SCHEDULED,False
1785604680,MBTA|20260801|6650|SouthBase-830420-6650,MBTA,1785603780,SouthBase-830420-6650,6650,Fairmount Line,Inbound,Uphams Corner,1785604620,1785604667,1785604620,1785604667,SCHEDULED,SCHEDULED,False
1785604740,MBTA|20260801|6650|SouthBase-830420-6650,MBTA,1785603780,SouthBase-830420-6650,6650,Fairmount Line,Inbound,Newmarket,1785604740,1785604726,1785604740,1785604776,SCHEDULED,SCHEDULED,False
1785605430,MBTA|20260801|6650|SouthBase-830420-6650,MBTA,1785603780,SouthBase-830420-6650,6650,Fairmount Line,Inbound,South Station,1785605400,1785605441,1785605400,,SCHEDULED,SCHEDULED,False
1785603870,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,New Bedford,1785603780,,1785603780,1785603829,SCHEDULED,SCHEDULED,False
1785604230,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Church Street,1785604140,1785604195,1785604140,1785604195,SCHEDULED,SCHEDULED,False
1785605340,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,East Taunton,1785605280,1785605311,1785605280,1785605311,SCHEDULED,SCHEDULED,False
1785606060,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Middleborough,1785605940,1785606024,1785605940,1785606024,SCHEDULED,SCHEDULED,False
1785606690,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Bridgewater,1785606540,1785606655,1785606540,1785606655,SCHEDULED,SCHEDULED,False
1785607200,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Campello,1785607140,1785607171,1785607140,1785607171,SCHEDULED,SCHEDULED,False
1785607380,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Brockton,1785607380,1785607300,1785607380,1785607346,SCHEDULED,SCHEDULED,False
1785607650,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Montello,1785607560,1785607613,1785607560,1785607613,SCHEDULED,SCHEDULED,False
1785607890,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Holbrook/Randolph,1785607860,1785607909,1785607860,1785607909,SCHEDULED,SCHEDULED,False
1785608370,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Braintree,1785608340,1785608347,1785608340,1785608347,SCHEDULED,SCHEDULED,False
1785608820,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,Quincy Center,1785608700,1785608711,1785608700,1785608711,SCHEDULED,SCHEDULED,False
1785609900,MBTA|20260801|7028|SouthBase-793178-7028,MBTA,1785603780,SouthBase-793178-7028,7028,Fall River/New Bedford Line,Inbound,South Station,1785609900,1785609912,1785609900,,SCHEDULED,SCHEDULED,False
1785603930,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,Greenbush,1785603840,,1785603840,1785603891,SCHEDULED,SCHEDULED,False
1785604320,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,North Scituate,1785604260,1785604286,1785604260,1785604286,SCHEDULED,SCHEDULED,False
1785604710,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,Cohasset,1785604620,1785604658,1785604620,1785604658,SCHEDULED,SCHEDULED,False
1785604890,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,Nantasket Junction,1785604800,1785604845,1785604800,1785604845,SCHEDULED,SCHEDULED,False
1785605160,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,West Hingham,1785605100,1785605123,1785605100,1785605123,SCHEDULED,SCHEDULED,False
1785605340,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,East Weymouth,1785605340,1785605321,1785605340,1785605321,SCHEDULED,SCHEDULED,False
1785605700,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,Weymouth Landing/East Braintree,1785605640,1785605661,1785605640,1785605661,SCHEDULED,SCHEDULED,False
1785606510,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,Quincy Center,1785606240,1785606399,1785606240,1785606399,SCHEDULED,SCHEDULED,False
1785607740,MBTA|20260801|6078|SouthBase-793248-6078,MBTA,1785603840,SouthBase-793248-6078,6078,Greenbush Line,Inbound,South Station,1785607380,1785607732,1785607380,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,South Station,1785603900,1785603900,1785603900,1785603900,SCHEDULED,SCHEDULED,True
1785605850,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Quincy Center,1785604800,1785605810,1785604800,1785605810,SCHEDULED,SCHEDULED,False
1785606240,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Braintree,1785605160,1785606197,1785605160,1785606197,SCHEDULED,SCHEDULED,False
1785606750,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Holbrook/Randolph,1785605700,1785606741,1785605700,1785606791,SCHEDULED,SCHEDULED,False
1785607110,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Montello,1785606060,1785607065,1785606060,1785607065,SCHEDULED,SCHEDULED,False
1785607380,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Brockton,1785606300,1785607371,1785606300,1785607371,SCHEDULED,SCHEDULED,False
1785607650,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Campello,1785606540,1785607592,1785606540,1785607592,SCHEDULED,SCHEDULED,False
1785608130,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Bridgewater,1785607140,1785608088,1785607140,1785608088,SCHEDULED,SCHEDULED,False
1785608850,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Middleborough,1785607860,1785608801,1785607860,1785608801,SCHEDULED,SCHEDULED,False
1785609540,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,East Taunton,1785608520,1785609552,1785608520,1785609552,SCHEDULED,SCHEDULED,False
1785610440,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,Church Street,1785609420,1785610382,1785609420,1785610382,SCHEDULED,SCHEDULED,False
1785610680,MBTA|20260801|7019|SouthBase-793175-7019,MBTA,1785603900,SouthBase-793175-7019,7019,Fall River/New Bedford Line,Outbound,New Bedford,1785610080,1785610696,1785610080,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Newburyport,1785604020,1785604020,1785604020,1785604020,SCHEDULED,SCHEDULED,True
1785604530,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Rowley,1785604440,1785604517,1785604440,1785604517,SCHEDULED,SCHEDULED,False
1785604950,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Ipswich,1785604800,1785604926,1785604800,1785604926,SCHEDULED,SCHEDULED,False
1785605310,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Hamilton/Wenham,1785605160,1785605302,1785605160,1785605302,SCHEDULED,SCHEDULED,False
1785605580,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,North Beverly,1785605400,1785605561,1785605400,1785605561,SCHEDULED,SCHEDULED,False
1785605940,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Beverly,1785605760,1785605920,1785605760,1785605920,SCHEDULED,SCHEDULED,False
1785606300,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Salem,1785606000,1785606236,1785606000,1785606236,SCHEDULED,SCHEDULED,False
1785606600,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Swampscott,1785606420,1785606562,1785606420,1785606562,SCHEDULED,SCHEDULED,False
1785606810,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Lynn Interim,1785606600,1785606789,1785606600,1785606789,SCHEDULED,SCHEDULED,False
1785607440,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,Chelsea,1785607200,1785607425,1785607200,1785607475,SCHEDULED,SCHEDULED,False
1785608040,MBTA|20260801|5144|NorthBase-825521-5144,MBTA,1785604020,NorthBase-825521-5144,5144,Newburyport/Rockport Line,Inbound,North Station,1785608160,1785608065,1785608160,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5546|SouthBase-825450-5546,MBTA,1785604200,SouthBase-825450-5546,5546,Framingham/Worcester Line,Inbound,Worcester,1785604200,1785604200,1785604200,1785604200,SCHEDULED,SCHEDULED,True
